ID,Segment
TEST_59286,D
TEST_59288,C
TEST_59297,D
TEST_59300,D
TEST_59301,D
TEST_59304,D
TEST_59312,C
TEST_59342,C
TEST_59346,D
TEST_59347,C
TEST_59351,C
TEST_59356,C
TEST_59375,C
TEST_59393,D
TEST_59399,C
TEST_59401,C
TEST_59407,D
TEST_59414,D
TEST_59417,D
TEST_59419,D
TEST_59437,C
TEST_59442,D
TEST_59445,D
TEST_59446,D
TEST_59449,C
TEST_59451,C
TEST_59471,D
TEST_59477,D
TEST_59478,D
TEST_59482,C
TEST_59491,D
TEST_59509,D
TEST_59510,D
TEST_59512,C
TEST_59516,D
TEST_59517,C
TEST_59532,D
TEST_59536,C
TEST_59538,D
TEST_59540,D
TEST_59552,D
TEST_59554,C
TEST_59562,C
TEST_59579,C
TEST_59586,D
TEST_59592,C
TEST_59600,C
TEST_59602,D
TEST_59611,C
TEST_59613,C
TEST_59616,D
TEST_59617,D
TEST_59654,D
TEST_59662,D
TEST_59671,D
TEST_59682,D
TEST_59696,D
TEST_59703,D
TEST_59705,D
TEST_59708,C
TEST_59713,D
TEST_59715,D
TEST_59730,D
TEST_59735,D
TEST_59766,D
TEST_59769,D
TEST_59773,D
TEST_59780,D
TEST_59781,D
TEST_59783,C
TEST_59785,D
TEST_59790,C
TEST_59804,C
TEST_59817,C
TEST_59823,C
TEST_59827,C
TEST_59838,D
TEST_59845,D
TEST_59855,D
TEST_59859,D
TEST_59862,D
TEST_59863,D
TEST_59865,D
TEST_59886,D
TEST_59890,D
TEST_59896,C
TEST_59909,D
TEST_59914,D
TEST_59917,D
TEST_59919,D
TEST_59935,C
TEST_59941,C
TEST_59946,D
TEST_59947,D
TEST_59952,D
TEST_59959,C
TEST_59961,D
TEST_59963,D
TEST_59964,D
TEST_59969,D
TEST_59976,D
TEST_59981,C
TEST_59985,D
TEST_59986,D
TEST_59988,D
TEST_59991,D
TEST_59992,D
TEST_59995,D
TEST_60003,D
TEST_60014,D
TEST_60016,D
TEST_60017,D
TEST_60021,D
TEST_60024,D
TEST_60028,C
TEST_60029,D
TEST_60036,D
TEST_60050,C
TEST_60053,D
TEST_60059,D
TEST_60068,D
TEST_60072,D
TEST_60074,D
TEST_60077,D
TEST_60082,C
TEST_60092,D
TEST_60100,D
TEST_60124,D
TEST_60126,D
TEST_60132,D
TEST_60150,D
TEST_60151,D
TEST_60161,D
TEST_60162,D
TEST_60165,D
TEST_60176,C
TEST_60195,D
TEST_60197,D
TEST_60201,D
TEST_60202,C
TEST_60207,D
TEST_60213,D
TEST_60214,D
TEST_60220,D
TEST_60225,D
TEST_60226,C
TEST_60231,D
TEST_60233,C
TEST_60234,C
TEST_60238,D
TEST_60245,D
TEST_60250,D
TEST_60252,D
TEST_60258,D
TEST_60261,D
TEST_60262,C
TEST_60267,D
TEST_60268,D
TEST_60271,D
TEST_60273,C
TEST_60279,D
TEST_60288,C
TEST_60292,C
TEST_60301,D
TEST_60308,D
TEST_60311,D
TEST_60317,C
TEST_60323,C
TEST_60325,D
TEST_60328,C
TEST_60341,D
TEST_60351,C
TEST_60360,D
TEST_60361,D
TEST_60363,C
TEST_60364,C
TEST_60365,D
TEST_60373,D
TEST_60380,D
TEST_60383,D
TEST_60392,D
TEST_60404,D
TEST_60405,D
TEST_60412,D
TEST_60415,D
TEST_60416,D
TEST_60433,C
TEST_60454,C
TEST_60458,D
TEST_60463,D
TEST_60465,D
TEST_60468,D
TEST_60486,D
TEST_60490,C
TEST_60491,D
TEST_60501,C
TEST_60509,D
TEST_60517,D
TEST_60521,D
TEST_60530,D
TEST_60536,D
TEST_60539,C
TEST_60542,D
TEST_60554,D
TEST_60576,D
TEST_60590,C
TEST_60591,D
TEST_60593,D
TEST_60598,D
TEST_60599,D
TEST_60600,C
TEST_60609,D
TEST_60610,D
TEST_60612,D
TEST_60614,D
TEST_60640,D
TEST_60641,D
TEST_60652,D
TEST_60654,D
TEST_60681,C
TEST_60683,C
TEST_60690,D
TEST_60691,D
TEST_60694,D
TEST_60695,D
TEST_60697,D
TEST_60708,C
TEST_60715,D
TEST_60724,D
TEST_60737,C
TEST_60738,D
TEST_60757,D
TEST_60771,D
TEST_60790,D
TEST_60791,C
TEST_60793,D
TEST_60802,C
TEST_60835,D
TEST_60843,D
TEST_60856,C
TEST_60860,D
TEST_60867,C
TEST_60875,D
TEST_60887,D
TEST_60894,D
TEST_60909,D
TEST_60910,D
TEST_60913,C
TEST_60930,D
TEST_60944,D
TEST_60945,D
TEST_60951,D
TEST_60953,D
TEST_60955,D
TEST_60971,D
TEST_60979,C
TEST_60984,D
TEST_60988,D
TEST_60997,D
TEST_60999,D
TEST_61021,D
TEST_61026,C
TEST_61027,D
TEST_61033,C
TEST_61043,D
TEST_61054,C
TEST_61079,D
TEST_61086,D
TEST_61089,C
TEST_61090,D
TEST_61095,D
TEST_61099,C
TEST_61100,C
TEST_61103,D
TEST_61106,D
TEST_61108,D
TEST_61112,C
TEST_61117,D
TEST_61134,D
TEST_61137,C
TEST_61139,D
TEST_61141,D
TEST_61143,D
TEST_61151,C
TEST_61153,D
TEST_61167,C
TEST_61173,D
TEST_61176,D
TEST_61201,D
TEST_61206,D
TEST_61209,D
TEST_61213,D
TEST_61216,D
TEST_61221,D
TEST_61223,C
TEST_61239,C
TEST_61241,D
TEST_61250,C
TEST_61253,D
TEST_61256,D
TEST_61262,D
TEST_61267,C
TEST_61272,D
TEST_61277,D
TEST_61281,D
TEST_61286,C
TEST_61293,C
TEST_61304,D
TEST_61313,D
TEST_61317,D
TEST_61334,D
TEST_61340,D
TEST_61346,D
TEST_61349,C
TEST_61352,D
TEST_61359,D
TEST_61367,D
TEST_61371,D
TEST_61372,D
TEST_61376,D
TEST_61383,C
TEST_61394,D
TEST_61403,D
TEST_61405,D
TEST_61409,D
TEST_61410,C
TEST_61411,D
TEST_61414,C
TEST_61433,C
TEST_61437,D
TEST_61441,D
TEST_61444,D
TEST_61447,D
TEST_61448,D
TEST_61471,D
TEST_61478,D
TEST_61484,D
TEST_61487,D
TEST_61490,D
TEST_61495,D
TEST_61502,D
TEST_61523,D
TEST_61527,D
TEST_61533,C
TEST_61534,D
TEST_61543,D
TEST_61553,D
TEST_61558,D
TEST_61566,C
TEST_61576,D
TEST_61577,D
TEST_61595,C
TEST_61604,C
TEST_61627,D
TEST_61628,D
TEST_61636,D
TEST_61642,D
TEST_61648,D
TEST_61652,D
TEST_61656,D
TEST_61659,C
TEST_61663,D
TEST_61668,D
TEST_61671,C
TEST_61673,C
TEST_61676,C
TEST_61681,D
TEST_61688,D
TEST_61695,C
TEST_61698,C
TEST_61702,D
TEST_61704,D
TEST_61705,D
TEST_61706,C
TEST_61714,D
TEST_61715,D
TEST_61716,D
TEST_61724,D
TEST_61726,D
TEST_61733,D
TEST_61736,D
TEST_61751,D
TEST_61752,D
TEST_61761,D
TEST_61769,D
TEST_61770,D
TEST_61773,D
TEST_61774,C
TEST_61775,D
TEST_61776,D
TEST_61788,C
TEST_61791,D
TEST_61797,D
TEST_61800,D
TEST_61801,D
TEST_61809,D
TEST_61812,D
TEST_61825,D
TEST_61832,D
TEST_61835,D
TEST_61836,D
TEST_61838,D
TEST_61850,D
TEST_61863,D
TEST_61864,D
TEST_61871,D
TEST_61872,D
TEST_61873,D
TEST_61884,D
TEST_61888,C
TEST_61907,C
TEST_61928,C
TEST_61932,D
TEST_61934,D
TEST_61942,D
TEST_61945,C
TEST_61947,C
TEST_61952,C
TEST_61966,D
TEST_61973,D
TEST_61982,D
TEST_62001,D
TEST_62012,D
TEST_62013,D
TEST_62020,C
TEST_62038,D
TEST_62039,D
TEST_62043,D
TEST_62044,D
TEST_62045,D
TEST_62053,D
TEST_62063,D
TEST_62064,D
TEST_62074,C
TEST_62077,D
TEST_62078,D
TEST_62080,D
TEST_62082,D
TEST_62084,C
TEST_62088,C
TEST_62090,D
TEST_62095,D
TEST_62097,D
TEST_62113,C
TEST_62117,D
TEST_62120,C
TEST_62121,D
TEST_62128,C
TEST_62129,D
TEST_62131,C
TEST_62132,D
TEST_62133,C
TEST_62148,C
TEST_62168,C
TEST_62169,D
TEST_62185,D
TEST_62195,D
TEST_62202,C
TEST_62203,D
TEST_62204,D
TEST_62206,C
TEST_62213,D
TEST_62216,D
TEST_62247,D
TEST_62255,D
TEST_62265,C
TEST_62266,C
TEST_62267,D
TEST_62268,D
TEST_62272,C
TEST_62274,D
TEST_62281,D
TEST_62287,C
TEST_62296,D
TEST_62304,D
TEST_62305,D
TEST_62315,D
TEST_62323,D
TEST_62325,D
TEST_62326,D
TEST_62328,D
TEST_62333,D
TEST_62339,D
TEST_62346,D
TEST_62347,D
TEST_62354,C
TEST_62355,D
TEST_62371,D
TEST_62379,C
TEST_62381,C
TEST_62383,D
TEST_62386,D
TEST_62401,C
TEST_62404,D
TEST_62405,D
TEST_62410,C
TEST_62425,C
TEST_62450,D
TEST_62455,D
TEST_62461,D
TEST_62472,D
TEST_62485,C
TEST_62494,C
TEST_62496,D
TEST_62502,C
TEST_62515,C
TEST_62516,D
TEST_62517,C
TEST_62532,D
TEST_62539,C
TEST_62546,D
TEST_62551,D
TEST_62557,C
TEST_62563,D
TEST_62567,C
TEST_62569,D
TEST_62570,D
TEST_62588,D
TEST_62589,C
TEST_62594,D
TEST_62595,C
TEST_62596,C
TEST_62603,D
TEST_62621,C
TEST_62622,C
TEST_62640,C
TEST_62648,C
TEST_62660,D
TEST_62665,D
TEST_62671,D
TEST_62675,D
TEST_62680,D
TEST_62689,C
TEST_62702,D
TEST_62704,C
TEST_62707,D
TEST_62708,D
TEST_62709,D
TEST_62710,D
TEST_62717,D
TEST_62719,C
TEST_62733,D
TEST_62741,C
TEST_62748,C
TEST_62751,D
TEST_62755,D
TEST_62757,D
TEST_62762,D
TEST_62765,D
TEST_62769,D
TEST_62772,D
TEST_62790,C
TEST_62791,C
TEST_62804,D
TEST_62805,D
TEST_62809,C
TEST_62830,C
TEST_62838,D
TEST_62840,D
TEST_62847,D
TEST_62860,C
TEST_62863,D
TEST_62866,D
TEST_62874,D
TEST_62883,D
TEST_62885,D
TEST_62893,D
TEST_62898,C
TEST_62899,D
TEST_62911,D
TEST_62927,D
TEST_62930,D
TEST_62933,D
TEST_62935,C
TEST_62938,D
TEST_62948,C
TEST_62949,D
TEST_62961,D
TEST_62967,D
TEST_62976,D
TEST_62980,D
TEST_62983,C
TEST_62986,D
TEST_62990,D
TEST_62994,D
TEST_63009,D
TEST_63010,C
TEST_63026,D
TEST_63034,D
TEST_63037,D
TEST_63038,D
TEST_63045,C
TEST_63047,D
TEST_63059,D
TEST_63081,C
TEST_63089,D
TEST_63096,D
TEST_63101,C
TEST_63104,D
TEST_63105,D
TEST_63111,D
TEST_63123,D
TEST_63127,D
TEST_63128,D
TEST_63130,D
TEST_63142,D
TEST_63149,D
TEST_63163,D
TEST_63174,D
TEST_63177,D
TEST_63183,D
TEST_63210,D
TEST_63225,D
TEST_63234,C
TEST_63238,D
TEST_63244,C
TEST_63249,D
TEST_63252,C
TEST_63253,C
TEST_63260,D
TEST_63261,D
TEST_63266,C
TEST_63269,D
TEST_63278,D
TEST_63283,D
TEST_63285,D
TEST_63292,D
TEST_63293,D
TEST_63294,D
TEST_63296,C
TEST_63329,C
TEST_63330,D
TEST_63332,C
TEST_63334,C
TEST_63344,D
TEST_63352,D
TEST_63353,D
TEST_63365,C
TEST_63378,C
TEST_63389,D
TEST_63391,D
TEST_63393,D
TEST_63394,D
TEST_63401,C
TEST_63413,C
TEST_63435,D
TEST_63438,D
TEST_63448,D
TEST_63460,D
TEST_63475,C
TEST_63479,D
TEST_63486,D
TEST_63491,C
TEST_63500,C
TEST_63513,D
TEST_63516,D
TEST_63524,D
TEST_63529,D
TEST_63534,D
TEST_63540,C
TEST_63544,D
TEST_63547,C
TEST_63549,D
TEST_63550,D
TEST_63557,C
TEST_63560,D
TEST_63564,C
TEST_63570,C
TEST_63574,D
TEST_63600,D
TEST_63619,D
TEST_63632,D
TEST_63636,C
TEST_63642,D
TEST_63643,D
TEST_63645,D
TEST_63646,D
TEST_63649,C
TEST_63666,D
TEST_63671,D
TEST_63678,D
TEST_63680,D
TEST_63687,D
TEST_63705,D
TEST_63706,D
TEST_63711,D
TEST_63712,D
TEST_63720,D
TEST_63725,D
TEST_63735,D
TEST_63736,C
TEST_63745,D
TEST_63750,C
TEST_63752,D
TEST_63759,C
TEST_63784,D
TEST_63789,C
TEST_63791,D
TEST_63792,D
TEST_63795,C
TEST_63796,D
TEST_63804,D
TEST_63807,D
TEST_63818,C
TEST_63832,D
TEST_63836,D
TEST_63842,C
TEST_63850,D
TEST_63854,C
TEST_63855,D
TEST_63857,D
TEST_63867,D
TEST_63872,D
TEST_63878,D
TEST_63879,C
TEST_63888,C
TEST_63893,D
TEST_63906,D
TEST_63908,D
TEST_63910,D
TEST_63923,C
TEST_63931,D
TEST_63939,D
TEST_63950,C
TEST_63951,C
TEST_63973,C
TEST_63978,D
TEST_63979,C
TEST_63982,D
TEST_63983,D
TEST_63985,D
TEST_63993,D
TEST_63994,D
TEST_64014,C
TEST_64018,C
TEST_64019,D
TEST_64021,C
TEST_64024,D
TEST_64032,C
TEST_64036,D
TEST_64038,D
TEST_64039,C
TEST_64043,D
TEST_64049,D
TEST_64052,C
TEST_64054,D
TEST_64061,D
TEST_64064,D
TEST_64067,C
TEST_64068,D
TEST_64071,D
TEST_64074,C
TEST_64075,C
TEST_64080,D
TEST_64081,C
TEST_64088,D
TEST_64089,D
TEST_64104,D
TEST_64128,D
TEST_64129,C
TEST_64132,D
TEST_64137,D
TEST_64157,D
TEST_64160,D
TEST_64178,D
TEST_64184,C
TEST_64190,D
TEST_64192,C
TEST_64195,D
TEST_64196,D
TEST_64197,D
TEST_64205,C
TEST_64207,D
TEST_64213,C
TEST_64217,D
TEST_64219,D
TEST_64222,D
TEST_64228,C
TEST_64229,D
TEST_64231,D
TEST_64240,D
TEST_64241,C
TEST_64249,D
TEST_64251,C
TEST_64252,C
TEST_64255,D
TEST_64271,D
TEST_64272,C
TEST_64277,D
TEST_64280,D
TEST_64283,D
TEST_64285,D
TEST_64297,D
TEST_64309,D
TEST_64320,D
TEST_64322,D
TEST_64325,D
TEST_64333,D
TEST_64342,D
TEST_64357,D
TEST_64358,D
TEST_64369,D
TEST_64379,D
TEST_64381,D
TEST_64390,D
TEST_64393,D
TEST_64401,D
TEST_64418,D
TEST_64421,D
TEST_64428,D
TEST_64430,D
TEST_64447,C
TEST_64481,D
TEST_64492,C
TEST_64498,D
TEST_64514,D
TEST_64520,D
TEST_64530,C
TEST_64540,C
TEST_64545,D
TEST_64547,D
TEST_64554,D
TEST_64556,D
TEST_64558,D
TEST_64570,D
TEST_64573,D
TEST_64575,D
TEST_64577,D
TEST_64590,D
TEST_64599,C
TEST_64602,D
TEST_64604,D
TEST_64612,D
TEST_64626,D
TEST_64627,D
TEST_64637,D
TEST_64661,D
TEST_64662,D
TEST_64664,D
TEST_64668,D
TEST_64672,D
TEST_64680,C
TEST_64698,D
TEST_64699,D
TEST_64706,C
TEST_64715,D
TEST_64718,D
TEST_64719,D
TEST_64721,D
TEST_64723,D
TEST_64731,C
TEST_64738,D
TEST_64764,D
TEST_64790,D
TEST_64806,D
TEST_64833,D
TEST_64837,D
TEST_64839,D
TEST_64848,D
TEST_64850,D
TEST_64856,D
TEST_64859,D
TEST_64863,D
TEST_64870,D
TEST_64874,D
TEST_64877,D
TEST_64881,D
TEST_64882,D
TEST_64890,D
TEST_64892,C
TEST_64902,D
TEST_64903,C
TEST_64916,D
TEST_64918,D
TEST_64922,D
TEST_64928,D
TEST_64932,C
TEST_64934,C
TEST_64947,D
TEST_64953,D
TEST_64954,D
TEST_64961,D
TEST_64962,D
TEST_64967,C
TEST_64970,D
TEST_64984,C
TEST_64987,C
TEST_64998,C
TEST_65001,D
TEST_65002,D
TEST_65005,D
TEST_65006,D
TEST_65013,D
TEST_65015,D
TEST_65018,D
TEST_65019,D
TEST_65022,D
TEST_65026,C
TEST_65040,D
TEST_65045,C
TEST_65047,D
TEST_65050,D
TEST_65052,D
TEST_65056,D
TEST_65057,C
TEST_65059,D
TEST_65060,D
TEST_65063,D
TEST_65077,D
TEST_65083,C
TEST_65084,D
TEST_65097,D
TEST_65102,D
TEST_65105,C
TEST_65109,C
TEST_65117,D
TEST_65123,C
TEST_65150,D
TEST_65155,C
TEST_65156,D
TEST_65164,D
TEST_65166,C
TEST_65171,C
TEST_65176,D
TEST_65183,D
TEST_65185,D
TEST_65186,C
TEST_65191,D
TEST_65192,C
TEST_65193,D
TEST_65196,D
TEST_65203,C
TEST_65204,D
TEST_65207,D
TEST_65224,C
TEST_65227,C
TEST_65228,D
TEST_65236,D
TEST_65242,C
TEST_65244,C
TEST_65246,D
TEST_65251,D
TEST_65262,D
TEST_65269,C
TEST_65270,D
TEST_65272,D
TEST_65280,C
TEST_65284,C
TEST_65293,C
TEST_65296,C
TEST_65298,C
TEST_65299,C
TEST_65306,D
TEST_65307,C
TEST_65321,D
TEST_65324,C
TEST_65329,D
TEST_65336,D
TEST_65339,D
TEST_65340,C
TEST_65343,D
TEST_65368,D
TEST_65371,D
TEST_65373,D
TEST_65377,D
TEST_65384,D
TEST_65398,D
TEST_65404,D
TEST_65415,D
TEST_65419,D
TEST_65430,D
TEST_65431,D
TEST_65453,D
TEST_65454,D
TEST_65462,C
TEST_65484,C
TEST_65485,C
TEST_65487,D
TEST_65488,D
TEST_65501,C
TEST_65510,C
TEST_65519,D
TEST_65537,C
TEST_65542,D
TEST_65547,D
TEST_65549,D
TEST_65593,D
TEST_65601,C
TEST_65602,C
TEST_65606,D
TEST_65616,D
TEST_65619,C
TEST_65620,C
TEST_65645,C
TEST_65652,D
TEST_65661,D
TEST_65667,C
TEST_65669,D
TEST_65675,D
TEST_65676,D
TEST_65677,D
TEST_65681,D
TEST_65687,C
TEST_65700,D
TEST_65701,D
TEST_65711,D
TEST_65734,D
TEST_65737,C
TEST_65741,D
TEST_65742,C
TEST_65748,C
TEST_65760,D
TEST_65767,D
TEST_65773,D
TEST_65786,D
TEST_65791,D
TEST_65804,D
TEST_65807,D
TEST_65825,D
TEST_65827,D
TEST_65832,D
TEST_65842,D
TEST_65843,D
TEST_65844,D
TEST_65848,D
TEST_65852,D
TEST_65853,D
TEST_65857,D
TEST_65868,D
TEST_65870,C
TEST_65872,D
TEST_65875,D
TEST_65877,D
TEST_65880,D
TEST_65890,D
TEST_65891,D
TEST_65892,D
TEST_65902,C
TEST_65906,C
TEST_65912,C
TEST_65920,D
TEST_65935,D
TEST_65936,D
TEST_65940,D
TEST_65946,D
TEST_65953,D
TEST_65963,C
TEST_65981,C
TEST_65990,C
TEST_66013,D
TEST_66021,D
TEST_66023,D
TEST_66031,D
TEST_66033,D
TEST_66036,D
TEST_66039,D
TEST_66050,D
TEST_66055,C
TEST_66061,D
TEST_66062,D
TEST_66074,D
TEST_66077,D
TEST_66081,C
TEST_66083,D
TEST_66090,D
TEST_66094,D
TEST_66100,D
TEST_66109,D
TEST_66111,D
TEST_66112,D
TEST_66114,D
TEST_66124,D
TEST_66127,C
TEST_66128,D
TEST_66133,D
TEST_66138,D
TEST_66146,C
TEST_66150,D
TEST_66181,C
TEST_66184,D
TEST_66191,C
TEST_66196,D
TEST_66199,C
TEST_66206,D
TEST_66218,D
TEST_66223,D
TEST_66226,D
TEST_66230,D
TEST_66253,C
TEST_66261,C
TEST_66265,D
TEST_66268,D
TEST_66277,D
TEST_66281,D
TEST_66288,D
TEST_66294,D
TEST_66304,D
TEST_66311,C
TEST_66314,D
TEST_66317,D
TEST_66318,C
TEST_66320,C
TEST_66329,C
TEST_66335,D
TEST_66340,D
TEST_66342,D
TEST_66345,C
TEST_66348,D
TEST_66351,D
TEST_66357,D
TEST_66367,C
TEST_66368,C
TEST_66380,D
TEST_66393,D
TEST_66394,D
TEST_66410,D
TEST_66419,D
TEST_66424,D
TEST_66426,D
TEST_66427,D
TEST_66430,D
TEST_66454,D
TEST_66456,C
TEST_66461,C
TEST_66472,D
TEST_66494,D
TEST_66506,D
TEST_66512,D
TEST_66519,D
TEST_66521,D
TEST_66543,D
TEST_66548,D
TEST_66559,C
TEST_66560,D
TEST_66561,D
TEST_66563,D
TEST_66570,D
TEST_66580,D
TEST_66582,D
TEST_66584,D
TEST_66595,D
TEST_66611,C
TEST_66612,C
TEST_66614,D
TEST_66615,D
TEST_66627,D
TEST_66640,C
TEST_66642,D
TEST_66647,D
TEST_66651,D
TEST_66654,D
TEST_66660,D
TEST_66671,D
TEST_66677,D
TEST_66678,C
TEST_66679,D
TEST_66693,D
TEST_66697,D
TEST_66703,C
TEST_66705,D
TEST_66715,D
TEST_66716,D
TEST_66730,D
TEST_66734,D
TEST_66764,C
TEST_66775,D
TEST_66782,D
TEST_66792,C
TEST_66795,D
TEST_66797,C
TEST_66803,C
TEST_66805,D
TEST_66808,D
TEST_66810,D
TEST_66817,D
TEST_66820,D
TEST_66826,C
TEST_66827,D
TEST_66828,C
TEST_66830,D
TEST_66831,D
TEST_66838,D
TEST_66848,D
TEST_66855,C
TEST_66857,D
TEST_66869,D
TEST_66872,D
TEST_66882,D
TEST_66890,D
TEST_66902,D
TEST_66907,D
TEST_66908,D
TEST_66912,D
TEST_66917,C
TEST_66933,D
TEST_66934,D
TEST_66942,C
TEST_66945,C
TEST_66946,D
TEST_66947,C
TEST_66956,D
TEST_66965,D
TEST_66966,D
TEST_66971,C
TEST_66983,D
TEST_66986,C
TEST_66988,D
TEST_66992,D
TEST_66994,D
TEST_67009,D
TEST_67021,D
TEST_67041,D
TEST_67050,D
TEST_67054,D
TEST_67059,D
TEST_67060,D
TEST_67066,D
TEST_67070,D
TEST_67077,D
TEST_67092,D
TEST_67095,D
TEST_67099,D
TEST_67100,C
TEST_67103,C
TEST_67112,D
TEST_67136,D
TEST_67137,D
TEST_67160,D
TEST_67162,D
TEST_67185,D
TEST_67193,D
TEST_67194,C
TEST_67196,C
TEST_67197,D
TEST_67210,D
TEST_67213,D
TEST_67221,D
TEST_67224,C
TEST_67229,D
TEST_67230,D
TEST_67236,C
TEST_67239,D
TEST_67267,C
TEST_67268,D
TEST_67276,D
TEST_67277,D
TEST_67279,D
TEST_67281,C
TEST_67286,D
TEST_67288,C
TEST_67290,C
TEST_67297,C
TEST_67316,D
TEST_67320,C
TEST_67322,D
TEST_67328,D
TEST_67329,C
TEST_67340,D
TEST_67341,C
TEST_67343,D
TEST_67344,C
TEST_67353,C
TEST_67357,C
TEST_67360,C
TEST_67365,D
TEST_67370,D
TEST_67387,C
TEST_67407,C
TEST_67415,D
TEST_67417,D
TEST_67424,C
TEST_67430,D
TEST_67431,D
TEST_67450,C
TEST_67457,D
TEST_67458,D
TEST_67464,D
TEST_67473,D
TEST_67484,C
TEST_67492,D
TEST_67509,C
TEST_67515,D
TEST_67527,C
TEST_67528,D
TEST_67532,D
TEST_67538,D
TEST_67539,D
TEST_67546,D
TEST_67551,D
TEST_67555,D
TEST_67564,C
TEST_67569,C
TEST_67584,D
TEST_67588,D
TEST_67591,C
TEST_67598,D
TEST_67606,D
TEST_67609,D
TEST_67614,D
TEST_67621,D
TEST_67625,D
TEST_67637,D
TEST_67646,C
TEST_67651,C
TEST_67653,D
TEST_67657,C
TEST_67665,C
TEST_67669,C
TEST_67677,C
TEST_67680,C
TEST_67699,C
TEST_67706,D
TEST_67708,D
TEST_67711,C
TEST_67712,C
TEST_67716,D
TEST_67717,D
TEST_67724,D
TEST_67731,D
TEST_67735,D
TEST_67747,C
TEST_67755,C
TEST_67769,D
TEST_67782,D
TEST_67789,D
TEST_67799,D
TEST_67804,D
TEST_67810,D
TEST_67814,D
TEST_67820,D
TEST_67821,C
TEST_67831,D
TEST_67833,C
TEST_67838,C
TEST_67863,C
TEST_67865,D
TEST_67866,D
TEST_67872,D
TEST_67874,D
TEST_67878,D
TEST_67883,D
TEST_67895,C
TEST_67898,C
TEST_67906,D
TEST_67911,C
TEST_67917,D
TEST_67938,D
TEST_67945,C
TEST_67955,C
TEST_67957,D
TEST_67963,D
TEST_67965,D
TEST_67966,C
TEST_67968,C
TEST_67970,D
TEST_67977,D
TEST_67984,D
TEST_67986,D
TEST_67999,D
TEST_68001,D
TEST_68002,D
TEST_68014,D
TEST_68016,D
TEST_68020,D
TEST_68022,D
TEST_68032,C
TEST_68038,C
TEST_68047,D
TEST_68050,D
TEST_68051,C
TEST_68059,D
TEST_68064,D
TEST_68066,D
TEST_68068,D
TEST_68071,D
TEST_68072,D
TEST_68077,D
TEST_68081,D
TEST_68098,D
TEST_68101,C
TEST_68104,D
TEST_68106,D
TEST_68121,C
TEST_68149,D
TEST_68152,D
TEST_68154,D
TEST_68168,C
TEST_68170,D
TEST_68174,D
TEST_68175,D
TEST_68178,C
TEST_68196,D
TEST_68197,D
TEST_68199,D
TEST_68214,C
TEST_68218,D
TEST_68219,C
TEST_68222,D
TEST_68224,D
TEST_68230,D
TEST_68244,D
TEST_68245,C
TEST_68259,C
TEST_68268,D
TEST_68271,D
TEST_68272,D
TEST_68282,D
TEST_68293,C
TEST_68306,D
TEST_68309,C
TEST_68313,C
TEST_68328,C
TEST_68335,C
TEST_68342,D
TEST_68346,D
TEST_68349,C
TEST_68354,D
TEST_68362,D
TEST_68367,C
TEST_68371,C
TEST_68378,D
TEST_68379,D
TEST_68380,C
TEST_68383,D
TEST_68385,C
TEST_68392,C
TEST_68393,D
TEST_68409,C
TEST_68427,D
TEST_68434,C
TEST_68466,D
TEST_68473,D
TEST_68483,C
TEST_68491,C
TEST_68494,D
TEST_68496,D
TEST_68497,D
TEST_68499,D
TEST_68500,D
TEST_68503,D
TEST_68504,C
TEST_68514,D
TEST_68515,C
TEST_68525,D
TEST_68526,D
TEST_68530,C
TEST_68539,D
TEST_68540,C
TEST_68542,D
TEST_68543,D
TEST_68552,D
TEST_68558,C
TEST_68561,C
TEST_68564,D
TEST_68579,D
TEST_68589,D
TEST_68590,D
TEST_68598,C
TEST_68602,C
TEST_68612,C
TEST_68614,D
TEST_68627,D
TEST_68636,D
TEST_68637,D
TEST_68647,D
TEST_68663,D
TEST_68670,C
TEST_68672,C
TEST_68674,C
TEST_68676,D
TEST_68685,D
TEST_68693,D
TEST_68697,D
TEST_68699,D
TEST_68704,D
TEST_68713,D
TEST_68716,D
TEST_68720,D
TEST_68730,C
TEST_68740,D
TEST_68744,D
TEST_68762,D
TEST_68764,D
TEST_68768,D
TEST_68771,D
TEST_68775,D
TEST_68780,D
TEST_68784,D
TEST_68793,D
TEST_68794,D
TEST_68797,C
TEST_68816,C
TEST_68818,D
TEST_68823,C
TEST_68829,C
TEST_68838,C
TEST_68848,D
TEST_68868,D
TEST_68877,D
TEST_68880,D
TEST_68886,D
TEST_68892,D
TEST_68894,D
TEST_68897,D
TEST_68906,D
TEST_68913,D
TEST_68927,C
TEST_68929,C
TEST_68953,D
TEST_68955,D
TEST_68969,C
TEST_68973,D
TEST_68974,C
TEST_68979,D
TEST_68986,D
TEST_68988,D
TEST_68990,C
TEST_69008,D
TEST_69017,D
TEST_69019,C
TEST_69029,C
TEST_69034,D
TEST_69036,D
TEST_69041,D
TEST_69044,C
TEST_69049,D
TEST_69058,C
TEST_69072,D
TEST_69073,C
TEST_69078,D
TEST_69082,D
TEST_69096,C
TEST_69100,D
TEST_69103,D
TEST_69104,D
TEST_69106,C
TEST_69107,D
TEST_69110,C
TEST_69120,D
TEST_69123,D
TEST_69131,C
TEST_69140,D
TEST_69150,C
TEST_69164,D
TEST_69167,C
TEST_69172,C
TEST_69186,D
TEST_69193,D
TEST_69200,D
TEST_69205,D
TEST_69210,D
TEST_69213,C
TEST_69224,D
TEST_69231,D
